Scalar,Scalar
70.932564,39.133628
71.108062,39.133676
71.145955,39.133686
71.183847,39.133697
71.221739,39.133707
71.362187,39.133746
71.502634,39.133784
71.643082,39.133822
71.783529,39.133861
71.960113,39.133909
72.136696,39.133957
72.313280,39.134006
72.457477,39.134045
72.601675,39.134084
72.745873,39.134124
72.979380,39.134187
73.212887,39.134251
73.446394,39.134315
73.679902,39.134378
73.939645,39.134449
74.199389,39.134520
74.459132,39.134591
74.718875,39.134661
74.978619,39.134732
75.037681,39.134748
75.096743,39.134764
75.155805,39.134780
75.214868,39.134796
75.434627,39.134856
75.654387,39.134916
75.874147,39.134976
76.093907,39.135035
76.424861,39.135125
76.755816,39.135215
77.086770,39.135305
77.417724,39.135395
77.748678,39.135484
77.955666,39.135540
78.162653,39.135596
78.369640,39.135653
78.576628,39.135709
78.820604,39.135775
79.064580,39.135841
79.377188,39.135925
79.613996,39.135989
79.850803,39.136053
80.087611,39.136117
80.283967,39.136170
80.480323,39.136223
80.676679,39.136276
80.873035,39.136329
81.069391,39.136382
81.265748,39.136435
81.462104,39.136488
81.716560,39.136557
81.971016,39.136625
82.225472,39.136694
82.479929,39.136762
82.734385,39.136831
82.945450,39.136888
83.156515,39.136944
83.367580,39.137001
83.578645,39.137058
83.848671,39.137131
84.118698,39.137203
84.388724,39.137276
84.658751,39.137348
84.928777,39.137421
85.260478,39.137510
85.524127,39.137580
85.787776,39.137651
86.051425,39.137722
86.315074,39.137792
86.578723,39.137863
86.958364,39.137965
87.338006,39.138066
87.717647,39.138168
88.097288,39.138269
88.476929,39.138371
88.856571,39.138472
89.236212,39.138573
89.615853,39.138675
89.995494,39.138776
90.375135,39.138877
90.754777,39.138978
91.134418,39.139079
91.514059,39.139180
91.893700,39.139281
92.421254,39.139421
92.821387,39.139528
93.221520,39.139634
93.621653,39.139740
94.021786,39.139846
94.421919,39.139952
94.822053,39.140058
95.493318,39.140236
96.164583,39.140414
96.694569,39.140554
97.224555,39.140694
97.754540,39.140834
98.284526,39.140974
98.814512,39.141113
99.344498,39.141253
99.428706,39.141275
99.512914,39.141297
99.597123,39.141319
99.681331,39.141341
99.765540,39.141364
99.933957,39.141408
100.102374,39.141452
100.270791,39.141497
100.439208,39.141541
100.819553,39.141641
101.199898,39.141741
101.580243,39.141841
101.960588,39.141940
102.493069,39.142080
103.025549,39.142220
103.558030,39.142359
104.090510,39.142499
104.622990,39.142638
105.236695,39.142798
105.850399,39.142958
106.464104,39.143119
107.077808,39.143279
107.691513,39.143439
108.305217,39.143598
108.918922,39.143758
109.532626,39.143917
110.296246,39.144116
110.415245,39.144147
110.534244,39.144177
110.653242,39.144208
110.772241,39.144239
111.010238,39.144301
111.248236,39.144363
111.486233,39.144424
111.724230,39.144486
112.385004,39.144657
113.045777,39.144828
113.706551,39.144999
114.367325,39.145169
115.277461,39.145404
116.187597,39.145639
116.945399,39.145834
117.703201,39.146029
118.461004,39.146223
119.218806,39.146418
119.976609,39.146612
121.011533,39.146877
122.046457,39.147142
122.908646,39.147362
123.770836,39.147582
124.633026,39.147801
125.495216,39.148021
126.713279,39.148330
127.931343,39.148639
129.149407,39.148948
130.367470,39.149256
131.585534,39.149563
132.803598,39.149870
134.021661,39.150177
135.239725,39.150483
136.457788,39.150788
137.675852,39.151093
138.893916,39.151397
140.041961,39.151684
141.190007,39.151970
142.338053,39.152256
143.486098,39.152541
144.859524,39.152881
146.232949,39.153221
147.606375,39.153560
148.979800,39.153899
150.838789,39.154356
152.697777,39.154812
154.556765,39.155267
156.415753,39.155721
158.274742,39.156173
160.133730,39.156624
161.992718,39.157075
163.851706,39.157524
166.053208,39.158054
166.386542,39.158134
166.390476,39.158135
166.479333,39.158156
166.568189,39.158177
167.390476,39.158375
167.492020,39.158399
167.593564,39.158424
174.730807,39.160127
181.868050,39.161812
189.005293,39.163479
190.473907,39.163820
191.942521,39.164160
193.411135,39.164500
196.348363,39.165176
199.285592,39.165849
202.222820,39.166520
205.160048,39.167187
205.827133,39.167338
206.494219,39.167488
207.161304,39.167639
208.495475,39.167940
209.829646,39.168240
211.163817,39.168540
215.264013,39.169455
215.739459,39.169560
216.214905,39.169666
216.690352,39.169771
217.641244,39.169982
218.592137,39.170192
219.543030,39.170401
222.356407,39.171019
222.721591,39.171098
223.086775,39.171178
223.451959,39.171258
224.182327,39.171417
224.912695,39.171575
225.643063,39.171733
226.012899,39.171813
226.382736,39.171893
226.752572,39.171973
227.122408,39.172053
227.862080,39.172212
228.601753,39.172371
229.341425,39.172529
230.081098,39.172688
233.664999,39.173448
233.950895,39.173508
234.236791,39.173568
234.522688,39.173628
235.053457,39.173740
235.584226,39.173851
236.114995,39.173962
238.638165,39.174486
241.161334,39.175003
241.380385,39.175048
241.599437,39.175092
241.818488,39.175137
242.256590,39.175225
242.694693,39.175314
243.132795,39.175402
243.570898,39.175490
245.616502,39.175898
247.662106,39.176300
247.836115,39.176334
248.010125,39.176368
248.184134,39.176402
248.532152,39.176470
248.880171,39.176537
249.228190,39.176604
249.576208,39.176672
251.100062,39.176964
251.842806,39.177105
252.148926,39.177163
252.357241,39.177202
252.565557,39.177242
252.773872,39.177281
253.190503,39.177359
253.607133,39.177437
254.023764,39.177515
254.440395,39.177592
256.088469,39.177894
257.736543,39.178189
259.384617,39.178477
259.635392,39.178520
259.787514,39.178546
259.939635,39.178572
260.091756,39.178598
260.395998,39.178649
260.700241,39.178700
261.004483,39.178751
261.308726,39.178802
262.465388,39.178991
263.622051,39.179175
264.059636,39.179243
264.132978,39.179255
264.206320,39.179266
264.279662,39.179277
264.426347,39.179300
264.573031,39.179323
264.719715,39.179345
265.613494,39.179480
266.507273,39.179612
267.401051,39.179740
268.294830,39.179865
269.188609,39.179985
269.906184,39.180078
269.970366,39.180086
270.034548,39.180094
270.098731,39.180103
270.203886,39.180116
270.309042,39.180129
270.414197,39.180142
271.066908,39.180223
271.719620,39.180301
272.372331,39.180377
273.025042,39.180450
274.160697,39.180572
274.278577,39.180585
274.396457,39.180597
274.514337,39.180609
274.632217,39.180621
274.867976,39.180645
275.103736,39.180668
275.339496,39.180692
275.887749,39.180745
276.436003,39.180796
276.984257,39.180846
277.532510,39.180895
278.520091,39.180978
279.507673,39.181058
279.628545,39.181067
279.749417,39.181077
279.870289,39.181086
279.991161,39.181095
280.112033,39.181104
280.232905,39.181113
280.474649,39.181131
280.716393,39.181149
280.958137,39.181167
281.199881,39.181184
282.152496,39.181251
283.105111,39.181314
284.057726,39.181374
285.010340,39.181431
285.962955,39.181485
287.289161,39.181556
287.477376,39.181566
287.665592,39.181576
287.853807,39.181585
288.042022,39.181595
288.418453,39.181613
288.794884,39.181632
289.171315,39.181650
289.889274,39.181684
290.607233,39.181717
291.325192,39.181749
292.043151,39.181780
293.129858,39.181826
294.216565,39.181870
294.416065,39.181878
294.615565,39.181886
294.815064,39.181894
295.014564,39.181902
295.277471,39.181912
295.540378,39.181922
295.803284,39.181932
296.066191,39.181942
297.065838,39.181980
298.065485,39.182017
299.065132,39.182052
300.064779,39.182086
301.349787,39.182127
302.634796,39.182166
303.919805,39.182203
305.204814,39.182237
306.489823,39.182268
308.328313,39.182309
308.674152,39.182316
309.019992,39.182323
309.365831,39.182329
309.711671,39.182336
310.403350,39.182348
311.095029,39.182360
311.786708,39.182371
312.478387,39.182381
314.159224,39.182403
315.840061,39.182422
317.520898,39.182438
319.201736,39.182450
320.882573,39.182460
322.563410,39.182467
322.788421,39.182467
323.013432,39.182468
323.238444,39.182469
323.463455,39.182469
323.913478,39.182471
324.363500,39.182471
324.813523,39.182472
325.263545,39.182473
327.345482,39.182474
329.427419,39.182472
331.509356,39.182467
331.925744,39.182466
332.342131,39.182464
332.758519,39.182463
333.591294,39.182460
334.424068,39.182456
335.256843,39.182453
336.620536,39.182446
337.984230,39.182439
339.347923,39.182431
340.711616,39.182423
342.728702,39.182411
344.745789,39.182398
346.762875,39.182386
348.779962,39.182373
351.459314,39.182357
352.129152,39.182353
352.798990,39.182349
353.468828,39.182345
354.138666,39.182342
355.478343,39.182336
356.818019,39.182331
358.157695,39.182328
359.497371,39.182327
361.647873,39.182329
363.798374,39.182338
365.948875,39.182353
368.099376,39.182376
370.249878,39.182406
372.739458,39.182450
375.229038,39.182505
375.612091,39.182515
375.995144,39.182524
376.378196,39.182534
377.144302,39.182555
377.910407,39.182576
378.676512,39.182599
379.442617,39.182622
381.015079,39.182674
382.587541,39.182729
384.160002,39.182788
385.732464,39.182851
387.891554,39.182944
390.050644,39.183043
392.209735,39.183149
394.368825,39.183261
396.601271,39.183384
398.833718,39.183513
401.066165,39.183649
403.298611,39.183791
405.531058,39.183939
407.763504,39.184094
409.995951,39.184254
410.788698,39.184313
411.581444,39.184372
412.374191,39.184432
413.166938,39.184492
413.959685,39.184554
414.752432,39.184616
415.545179,39.184679
416.915678,39.184790
418.286178,39.184903
419.656677,39.185020
421.027176,39.185139
423.105344,39.185325
425.183511,39.185518
427.261678,39.185718
429.339845,39.185925
431.421925,39.186139
433.504005,39.186360
435.586085,39.186587
439.605587,39.187046
440.610463,39.187165
441.615338,39.187285
442.620214,39.187406
443.625089,39.187530
444.733252,39.187667
445.841415,39.187806
446.949578,39.187945
448.057741,39.188086
449.165903,39.188228
451.597610,39.188540
454.029316,39.188855
456.461022,39.189172
458.892728,39.189489
461.324434,39.189807
464.803079,39.190262
468.281724,39.190718
469.151385,39.190832
470.021046,39.190945
470.890707,39.191059
471.760369,39.191172
473.499691,39.191397
475.239013,39.191618
476.978336,39.191835
478.717658,39.192049
481.491321,39.192378
484.264983,39.192694
487.038645,39.192996
489.812308,39.193283
492.585970,39.193555
492.952196,39.193590
493.318421,39.193624
493.684647,39.193658
494.417098,39.193726
495.149549,39.193793
495.882001,39.193859
497.308577,39.193984
498.735154,39.194105
500.161731,39.194223
501.588307,39.194337
504.360987,39.194550
507.133666,39.194751
509.906346,39.194940
512.679025,39.195116
516.180708,39.195323
517.056128,39.195372
517.931549,39.195420
518.806969,39.195467
519.682390,39.195512
521.433231,39.195601
523.184072,39.195687
524.934913,39.195770
526.685754,39.195851
529.804357,39.195989
532.922961,39.196120
536.041565,39.196246
539.160169,39.196365
539.526303,39.196379
539.892437,39.196392
540.258571,39.196406
540.990839,39.196432
541.723108,39.196458
542.455376,39.196484
544.471426,39.196551
546.487476,39.196612
548.503525,39.196668
550.519575,39.196718
553.653577,39.196783
556.787579,39.196831
559.921581,39.196863
560.385982,39.196866
560.850382,39.196869
561.314783,39.196872
562.243584,39.196876
563.172385,39.196879
564.101186,39.196881
566.647761,39.196880
569.194336,39.196870
571.740911,39.196852
574.287485,39.196825
577.628715,39.196779
578.450016,39.196766
579.271317,39.196752
580.092617,39.196737
581.016920,39.196720
581.941222,39.196701
582.865525,39.196682
585.274261,39.196627
587.682998,39.196568
590.091735,39.196503
592.500472,39.196434
595.811044,39.196331
599.121616,39.196220
600.000000,39.196190
